DateTime	product_1_plan	product_1_plan_cumsum	product_1_fact	product_1_fact_cumsum	product_2_status	product_2_plan	product_2_plan_cumsum	product_2_fact	product_2_fact_cumsum	product_2_accomplished	product_3_status	product_3_plan	product_3_plan_cumsum	product_3_fact	product_3_fact_cumsum	product_3_accomplished	product_4_status	product_4_plan	product_4_plan_cumsum	product_4_fact	product_4_fact_cumsum	product_4_accomplished
2016-09-08	700	3400	709.639	3770.462		950.0	2850	1046.265	3974.1050000000005	139.44228070175438		30.0	75	32.067	185.28900000000002	247.052		4.0	8	4.445	36.28	453.5
2016-09-09	700	4100	829.349	4599.811		950.0	3800	986	4960.1050000000005	130.52907894736842	ТО	30.0	105	20.022	205.311	195.53428571428572		4.0	12	4.837	41.117000000000004	342.6416666666667
2016-09-10	600	4700	474.136	5073.947		500.0	4300	633.782	5593.887000000001	130.0903953488372		30.0	135	34.013	239.324	177.27703703703705		4.0	16	4.432	45.54900000000001	284.68125000000003
2016-09-11	400	5838*	763.972	5837.919			4300	0	5593.887000000001	130.0903953488372		30.0	165	36.039	275.363	166.88666666666668		4.0	20	4.804	50.35300000000001	251.76500000000007
2016-09-12	700	6538	508.653	6346.572	ТО		5656	61.796	5655.683000000001	99.9943953323904		30.0	304	28.866	304.229	100.07532894736842		4.0	54	4.02	54.373000000000005	100.69074074074076
2016-09-13	700	7238	582.81	6929.382		950.0	6606	1044.082	6699.765000000001	101.419391462307		25.0	329	27.031	331.26	100.68693009118542		3.0	57	4.007	58.38	102.42105263157895
2016-09-14	750	7988	711.436	7640.817999999999		950.0	7556	984.848	7684.613000000001	101.7021307570143		25.0	354	34.015	365.275	103.18502824858757	ТО		57	5.591	63.971000000000004	112.22982456140352
2016-09-15	750	8738	889.083	8529.901		950.0	8506	1016.486	8701.099000000002	102.2936632964966		25.0	379	34.009	399.284	105.35197889182058		3.0	60	4.849	68.82000000000001	114.7
2016-09-16	750	9488	935.196	9465.097		950.0	9456	972.894	9673.993000000002	102.3053405245347		25.0	404	38.027	437.311	108.24529702970295		3.0	63	3.225	72.045	114.35714285714286
2016-09-17	750	10238	751.241	10216.338		750.0	10206	937.978	10611.971000000001	103.97776797961984		25.0	429	34.771	472.082	110.04242424242423		3.0	66	0.41100000000000003	72.456	109.78181818181818
2016-09-18	450	10688	320.507	10536.845			10206	0	10611.971000000001	103.97776797961984		25.0	454	35.353	507.435	111.76982378854625		3.0	69	3.618	76.074	110.25217391304348
2016-09-19	650	11338	229.147	10765.992	ТО		10206	78.214	10690.185000000001	104.74412110523224		25.0	479	26.886	534.321	111.54926931106472		3.0	72	4.429	80.503	111.80972222222223
2016-09-20	700	12038	845.091	11611.083		950.0	11156	1043.636	11733.821000000002	105.17946396557906	ТО		479	32.209	566.53	118.27348643006263		3.0	75	3.597	84.1	112.13333333333333
2016-09-21	700	12738	996.468	12607.551000000001		950.0	12106	1045.494	12779.315000000002	105.56182884520075		25.0	504	32.042	598.572	118.76428571428572	ТО		75	5.195	89.29499999999999	119.05999999999999
2016-09-22	750	13488	851.583	13459.134000000002		950.0	13056	956.36	13735.675000000003	105.20584405637257		25.0	529	24.014	622.586	117.69111531190926		3.0	78	1.5750000000000002	90.86999999999999	116.49999999999999
2016-09-23	750	14238	778.926	14238.060000000001		950.0	14006	785.692	14521.367000000002	103.67961587890906		25.0	554	35.859	658.445	118.85288808664261		3.0	81	0	90.86999999999999	112.18518518518516
2016-09-24	750	14988	808.501	15046.561000000002		750.0	14756	1002.226	15523.593000000003	105.20190431011116		25.0	579	36.013	694.4580000000001	119.94093264248707		3.0	84	0	90.86999999999999	108.17857142857142
2016-09-25	400	15388	307.436	15353.997000000001			14756	0	15523.593000000003	105.20190431011116		25.0	604	35.978	730.436	120.93311258278146		2.0	86	0	90.86999999999999	105.66279069767441
2016-09-26	600	15988	531.035	15885.032000000001	ТО		14756	61.684	15585.277000000002	105.61993087557605		25.0	629	32.025	762.461	121.21796502384738		2.0	88	0	90.86999999999999	103.26136363636363
2016-09-27	600	16588	553.771	16438.803		950.0	15706	976.144	16561.421000000002	105.44645995161086		20.0	649	26.015	788.476	121.4909090909091	ТО		88	0	90.86999999999999	103.26136363636363
2016-09-28	650	17238	946.918	17385.721		950.0	16656	1029.684	17591.105000000003	105.61422310278581		20.0	669	23.508	811.984	121.37279521674141		1.0	89	2.404	93.27399999999999	104.8022471910112
2016-09-29	650	17888	137.588	17523.309		950.0	17606	435.284	18026.389000000003	102.38775985459505		20.0	689	17.802	829.7860000000001	120.43338171262701		1.0	90	4.773	98.04699999999998	108.94111111111108
2016-09-30	300	18188	1.8	17525.109		394.0	18000	3.254	18029.643000000004	100.16468333333334		11.0	700	28.728	858.514	122.64485714285713	резерв			0.778	98.82499999999999	109.80555555555553
2016-10-01	100	100	88.596	88.596								20.0	20	42.478	42.478	212.39		2.0	2	1.191	1.191	59.550000000000004
2016-10-02	500	600	255.787	344.38300000000004								30.0	50	37.527	80.005	160.01		3.0	5	4.353	5.544	110.88
2016-10-03	500	1100	570.925	915.308	ТО							30.0	80	20.016	100.02099999999999	125.02624999999998		3.0	8	3.95	9.494	118.675
2016-10-04	700	1800	509.605	1424.913		950.0	950	984.02	984.02	103.58105263157896		30.0	110	28.003	128.024	116.38545454545455		3.0	11	4.399	13.893	126.30000000000001
2016-10-05	750	2550	819.047	2243.96		950.0	1900	1054.92	2038.94	107.31263157894738		30.0	140	32.516	160.54	114.67142857142856		3.0	14	6.023	19.916	142.25714285714287
2016-10-06	750	3300	862.632	3106.592		950.0	2850	978.768	3017.708	105.88449122807017		30.0	170	40.053	200.593	117.99588235294117		3.0	17	6.844	26.76	157.41176470588238
2016-10-07	750	4050	919.794	4026.386		950.0	3800	922.96	3940.668	103.7017894736842		30.0	200	30.35	230.94299999999998	115.47149999999999		3.0	20	7.241	34.001000000000005	170.00500000000002
2016-10-08	750	4800	517.237	4543.623		500.0	4300	553.702	4494.37	104.52023255813954		30.0	230	28.018	258.961	112.59173913043479		3.0	23	6.437	40.438	175.81739130434784
2016-10-09	500	5300	78.102	4621.724999999999			4300	0	4494.37	104.52023255813954	ТО	30.0	260	34.025	292.986	112.68692307692308		3.0	26	2.027	42.465	163.3269230769231
2016-10-10	500	5800	630.726	5252.450999999999	ТО		4300	0	4494.37	104.52023255813954		30.0	290	28.019	321.005	110.69137931034483		3.0	29	0.802	43.267	149.19655172413795
2016-10-11	700	6500	853.022	6105.472999999999		950.0	5250	1003.566	5497.936	104.72259047619048	ТО		290	35.514	356.519	122.93758620689654		3.0	32	0.403	43.67	136.46875
2016-10-12	700	7200	710.278	6815.750999999999		950.0	6200	810.796	6308.732	101.75374193548387		35.0	325	37.941	394.46000000000004	121.37230769230771	ТО		32	0	43.67	136.46875
2016-10-13	750	7950	804.897	7620.647999999999		950.0	7150	933.564	7242.296	101.29085314685315		35.0	360	38.538	432.99800000000005	120.27722222222224		4.0	36	2.405	46.075	127.98611111111111
2016-10-14	750	8700	235.535	7856.182999999999		430.0	7580	577.926	7820.222000000001	103.16915567282324		35.0	395	34.028	467.02600000000007	118.23443037974685		4.0	40	5.218	51.293000000000006	128.23250000000002
2016-10-15	700	9400	78.567	7934.749999999999		0.0	7580	0	7820.222000000001	103.16915567282324		35.0	430	32.007	499.0330000000001	116.05418604651166		4.0	44	3.601	54.894000000000005	124.75909090909092
2016-10-16	500	9900	11.971	7946.720999999999			7580	0	7820.222000000001	103.16915567282324		35.0	465	39.121	538.1540000000001	115.7320430107527		4.0	48	3.587	58.48100000000001	121.83541666666669
2016-10-17	500	10400	643.203	8589.923999999999	ТО		7580	0	7820.222000000001	103.16915567282324		35.0	500	30.906	569.0600000000001	113.812		4.0	52	4.818	63.29900000000001	121.72884615384616
2016-10-18	600	11000	645.366	9235.289999999999		950.0	8530	927.88	8748.102	102.55688159437281		35.0	535	38.646	607.706	113.58990654205607		4.0	56	4.409	67.70800000000001	120.90714285714287
2016-10-19	700	11700	844.565	10079.855		950.0	9480	988.288	9736.390000000001	102.70453586497892		35.0	570	34	641.706	112.58000000000001		4.0	60	5.59	73.29800000000002	122.16333333333336
2016-10-20	750	12450	1061.802	11141.657		950.0	10430	922.282	10658.672	102.1924448705657	ТО		570	38.206	679.912	119.28280701754386		4.0	64	5.212	78.51000000000002	122.67187500000003
2016-10-21	750	13200	823.077	11964.733999999999		950.0	11380	901.246	11559.918	101.58100175746925		30.0	600	31.505	711.417	118.56949999999999	ТО		64	6.399	84.90900000000002	132.67031250000002
2016-10-22	750	13950	92.089	12056.822999999999		500.0	11880	507.5	12067.418	101.57759259259258		30.0	630	36.037	747.4540000000001	118.64349206349208		4.0	68	6.828	91.73700000000002	134.9073529411765
2016-10-23	500	14450	212.562	12269.384999999998			11880	0	12067.418	101.57759259259258		30.0	660	34.015	781.469	118.40439393939394		4.0	72	3.989	95.72600000000003	132.9527777777778
2016-10-24	500	14950	670.079	12939.463999999998	ТО		11880	0	12067.418	101.57759259259258		30.0	690	10.014	791.4830000000001	114.70768115942029		4.0	76	0.401	96.12700000000002	126.48289473684213
2016-10-25	350	15300	620.768	13560.231999999998		950.0	12830	755.328	12822.746	99.94346063912704		30.0	720	30.049	821.532	114.10166666666667		4.0	80	1.592	97.71900000000002	122.14875000000004
2016-10-26	350	15650	816.454	14376.685999999998		950.0	13780	884.012	13706.758	99.46849056603774		30.0	750	40.064	861.596	114.87946666666666		4.0	84	4.375	102.09400000000002	121.54047619047621
2016-10-27	200	15850	715.032	15091.717999999997		950.0	14730	937.102	14643.86	99.41520706042091		30.0	780	20.768	882.364	113.12358974358976		4.0	88	3.184	105.27800000000002	119.63409090909094
2016-10-28			499.965	15591.682999999997		770.0	15500	897.382	15541.242	100.26607741935484		30.0	810	10.994	893.3580000000001	110.29111111111112		3.0	91	4.783	110.06100000000002	120.94615384615386
2016-10-29			0	15591.682999999997								30.0	840	34.351	927.7090000000001	110.44154761904763		3.0	94	1.203	111.26400000000002	118.36595744680854
2016-10-30			116.841	15708.523999999998								30.0	870	10.001	937.71	107.78275862068966		3.0	97	0	111.26400000000002	114.70515463917528
2016-10-31			85.321	15793.844999999998	ТО							30.0	900	0	937.71	104.19		3.0	100	0	111.26400000000002	111.26400000000002
2016-11-01	200	200	0	0	ТО									30.521	30.521					2.424	2.424	
2016-11-02	700	900	676.348	676.348	ТО									10.003	40.524					6.097	8.521	
2016-11-03	500	1400	845.673	1522.021		950.0	950	939.622	939.622	98.9075789473684		15.0	15	30.538	71.062	473.7466666666666		3.0	3	5.568	14.089	469.6333333333333
2016-11-04	700	2100	750.606	2272.627		950.0	1900	958.504	1898.126	99.90136842105262		25.0	40	47.961	119.023	297.5575		4.0	7	3.615	17.704	252.91428571428574
2016-11-05	750	2850	0	2272.627		550.0	2450	606.834	2504.96	102.24326530612244		25.0	65	35.633	154.656	237.93230769230772		4.0	11	5.981	23.685000000000002	215.31818181818184
2016-11-06	400	3250	252.325	2524.9519999999998		0.0	2450	0	2504.96	102.24326530612244		25.0	90	22.002	176.65800000000002	196.2866666666667		4.0	15	4.777	28.462000000000003	189.7466666666667
2016-11-07	400	3650	770.139	3295.091	ТО	0.0	2450	16.234	2521.194	102.90587755102041		30.0	120	37.846	214.50400000000002	178.75333333333333		4.0	19	6.822	35.284000000000006	185.70526315789476
2016-11-08	800	4450	746.85	4041.941		950.0	3400	983.918	3505.112	103.09152941176471		30.0	150	36.512	251.01600000000002	167.344		4.0	23	10.325	45.60900000000001	198.30000000000004
2016-11-09	750	5200	771.702	4813.643		950.0	4350	932.802	4437.914	102.02101149425286		30.0	180	32.024	283.04	157.24444444444444		4.0	27	8.403	54.01200000000001	200.04444444444448
2016-11-10	750	5950	724.482	5538.125		950.0	5300	733.722	5171.6359999999995	97.57803773584904		30.0	210	24.008	307.048	146.21333333333334	ТО	0.0	27	2.803	56.815000000000005	210.42592592592592
2016-11-11	750	6700	831.631	6369.756		950.0	6250	983.134	6154.7699999999995	98.47632	ТО	0.0	210	35.997	343.045	163.35476190476192		4.0	31	0	56.815000000000005	183.27419354838713
2016-11-12	750	7450	177.985	6547.741		550.0	6800	633.144	6787.914	99.82226470588235		30.0	240	28.006	371.05100000000004	154.60458333333335		4.0	35	6.399	63.214000000000006	180.61142857142858
2016-11-13	200	7650	0	6547.741		0.0	6800	0	6787.914	99.82226470588235		30.0	270	24.01	395.06100000000004	146.31888888888892		4.0	39	5.577	68.79100000000001	176.38717948717954
2016-11-14	200	7850	721.055	7268.796	ТО	0.0	6800	0	6787.914	99.82226470588235		30.0	300	14.006	409.067	136.35566666666668		4.0	43	3.176	71.96700000000001	167.3651162790698
2016-11-15	750	8600	909.709	8178.505		950.0	7750	989.302	7777.215999999999	100.35117419354837		30.0	330	30.016	439.083	133.05545454545455		4.0	47	6.839	78.80600000000001	167.67234042553193
2016-11-16	750	9350	926.788	9105.293		950.0	8700	970.968	8748.184	100.55383908045977		30.0	360	37.293	476.37600000000003	132.32666666666668		4.0	51	6.398	85.20400000000001	167.06666666666666
2016-11-17	750	10100	770.886	9876.179		950.0	9650	1033.35	9781.534	101.36304663212434		30.0	390	31.51	507.886	130.2271794871795		4.0	55	6.4	91.60400000000001	166.5527272727273
2016-11-18	750	10850	767.077	10643.256		950.0	10600	982.916	10764.449999999999	101.5514150943396		30.0	420	38.008	545.894	129.97476190476192		4.0	59	8.772	100.37600000000002	170.12881355932205
2016-11-19	750	11600	420.107	11063.363		550.0	11150	615.704	11380.153999999999	102.06416143497756		30.0	450	42.035	587.929	130.65088888888886		4.0	63	5.978	106.35400000000001	168.81587301587305
2016-11-20	200	11800	172.711	11236.073999999999		0.0	11150	0	11380.153999999999	102.06416143497756		30.0	480	40.005	627.934	130.81958333333333		4.0	67	5.589	111.94300000000001	167.07910447761196
2016-11-21	200	12000	695.464	11931.537999999999	ТО	0.0	11150	55.516	11435.669999999998	102.56206278026904		30.0	510	37.971	665.905	130.56960784313725		4.0	71	5.597	117.54	165.5492957746479
2016-11-22	750	12750	966.737	12898.274999999998		950.0	12100	1037.798	12473.467999999999	103.08651239669419	ТО	0.0	510	20.058	685.963	134.50254901960784		4.0	75	8.005	125.545	167.39333333333332
2016-11-23	750	13500	870.568	13768.842999999997		950.0	13050	976.578	13450.045999999998	103.06548659003832		30.0	540	44.97	730.933	135.35796296296297	ТО	0.0	75	6.329	131.874	175.832
2016-11-24	750	14250	849.483	14618.325999999997		950.0	14000	981.1	14431.145999999999	103.07961428571429		30.0	570	38.07	769.003	134.91280701754386		4.0	79	5.588	137.462	174.0025316455696
2016-11-25	750	15000	773.746	15392.071999999996		950.0	14950	1042.276	15473.421999999999	103.50115050167223		30.0	600	36.011	805.014	134.169		4.0	83	6.389	143.851	173.3144578313253
2016-11-26	500	15500	411.071	15803.142999999996		550.0	15500	553.038	16026.46	103.39651612903225		30.0	630	0	805.014	127.78		4.0	87	5.201	149.052	171.32413793103447
2016-11-27	200	15700	0	15803.142999999996		0.0	15500	0	16026.46	103.39651612903225		30.0	660	0	805.014	121.9718181818182		4.0	91	7.218	156.26999999999998	171.7252747252747
2016-11-28	200	15900	0	15803.142999999996	ТО	0.0	15500	0	16026.46	103.39651612903225		30.0	690	2.002	807.016	116.95884057971013		4.0	95	8.423	164.69299999999998	173.36105263157893
2016-11-29	100	16000	0	15803.142999999996		500.0	16000	0	16026.46	100.165375		30.0	720	40.508	847.524	117.71166666666666		3.0	98	7.608	172.301	175.8173469387755
2016-11-30			328.468	16131.610999999997								30.0	750	2.935	850.459	113.39453333333334		2.0	100	2.804	175.105	175.105
2016-12-01	200	200	338.245	338.245				0	0					20.001	20.001		Ремонт			6.403	6.403	
2016-12-02	800	1000	584.754	922.999	ТО			0	0		ТО			0	20.001		Ремонт			3.197	9.6	
2016-12-03	800	1800	713.896	1636.895		950.0	950	979.748	979.748	103.13136842105264		35.0	35	30.021	50.022000000000006	142.92000000000002		3.0	3	2.805	12.405	413.5
2016-12-04	800	2600	776.85	2413.745		950.0	1900	442.484	1422.232	74.85431578947367		35.0	70	28.011	78.033	111.47571428571428		4.0	7	5.193	17.598	251.39999999999998
2016-12-05	800	3400	675.898	3089.643		950.0	2850	959.968	2382.2	83.5859649122807		35.0	105	26.023	104.056	99.10095238095238		4.0	11	6.023	23.621	214.73636363636365
2016-12-06	800	4200	688.756	3778.399		950.0	3800	920.732	3302.932	86.91926315789473		35.0	140	32.012	136.06799999999998	97.19142857142856		5.0	16	5.593	29.214	182.58749999999998
2016-12-07	800	5000	966.425	4744.824		950.0	4750	932.074	4235.005999999999	89.15802105263157		35.0	175	40.021	176.089	100.62228571428571		5.0	21	5.603	34.817	165.79523809523812
2016-12-08	800	5800	829.528	5574.352		950.0	5700	980.177	5215.182999999999	91.49443859649121	ТО	10.0	185	42.575	218.664	118.19675675675676		4.0	25	6.005	40.822	163.288
2016-12-09	850	6650	797.272	6371.624		950.0	6650	1026.158	6241.3409999999985	93.85475187969922		35.0	220	37.012	255.676	116.21636363636362	ТО	1.0	26	6.024	46.846000000000004	180.1769230769231
2016-12-10	600	7250	694.539	7066.163		600.0	7250	995.058	7236.3989999999985	99.81239999999998		35.0	255	31.988	287.664	112.80941176470587		4.0	30	5.217	52.063	173.54333333333335
2016-12-11	200	7450	247.937	7314.099999999999		0.0	7250	48.832	7285.230999999999	100.4859448275862		35.0	290	28.039	315.703	108.86310344827585		5.0	35	5.211	57.274	163.64000000000001
2016-12-12	600	8050	568.38	7882.48	ТО	0.0	7250	76.506	7361.736999999999	101.5412		35.0	325	8.004	323.707	99.60215384615384		5.0	40	5.225	62.499	156.2475
2016-12-13	700	8750	949.501	8831.981		950.0	8200	1062.162	8423.899	102.7304756097561		35.0	360	21.516	345.223	95.89527777777778		5.0	45	5.618	68.117	151.37111111111113
2016-12-14	800	9550	955.115	9787.096		950.0	9150	933.376	9357.275	102.26530054644809		35.0	395	33.914	379.137	95.98405063291139		5.0	50	6.01	74.12700000000001	148.25400000000002
2016-12-15	800	10350	949.716	10736.812		950.0	10100	929.02	10286.295	101.84450495049504		35.0	430	33.28	412.41700000000003	95.91093023255814		4.0	54	4.006	78.13300000000001	144.69074074074075
2016-12-16	800	11150	659.443	11396.255		950.0	11050	1047.526	11333.821	102.56851583710407	ТО	10.0	440	37.877	450.29400000000004	102.33954545454547		4.0	58	3.598	81.73100000000001	140.91551724137932
2016-12-17	600	11750	220.476	11616.731		600.0	11650	233.83	11567.651	99.29314163090129		35.0	475	34.003	484.297	101.95726315789474	ТО	1.0	59	3.61	85.34100000000001	144.64576271186442
2016-12-18	200	11950	253.897	11870.628		0.0	11650	0	11567.651	99.29314163090129		35.0	510	22.017	506.314	99.27725490196079		4.0	63	4.002	89.343	141.81428571428572
2016-12-19	600	12550	718.288	12588.916000000001	ТО	0.0	11650	16.294	11583.945	99.43300429184549		35.0	545	0	506.314	92.90165137614679		5.0	68	4.803	94.146	138.45000000000002
2016-12-20	700	13250	752.685	13341.601		950.0	12600	1038.506	12622.451	100.17818253968254		35.0	580	36.142	542.456	93.52689655172414		5.0	73	5.616	99.762	136.66027397260274
2016-12-21	750	14000	261.432	13603.033000000001		950.0	13550	965.642	13588.092999999999	100.28112915129151		35.0	615	18.027	560.4830000000001	91.13544715447155		5.0	78	5.236	104.998	134.61282051282052
2016-12-22	500	14500	0	13603.033000000001		350.0	13900	326.608	13914.701	100.10576258992805		35.0	650	8.002	568.485	87.45923076923077		5.0	83	1.9889999999999999	106.98700000000001	128.9
2016-12-23					Ремонт							35.0	685	0	568.485	82.99051094890511		4.0	87	0	106.98700000000001	122.97356321839081
2016-12-24					Ремонт							35.0	720	0	568.485	78.95625000000001		4.0	91	0	106.98700000000001	117.56813186813189
2016-12-25					Ремонт							30.0	750	0	568.485	75.798		4.0	95	0	106.98700000000001	112.61789473684212
2016-12-26					Ремонт						Ремонт						Ремонт					
2016-12-27					Ремонт						Ремонт						Ремонт					
2016-12-28					Ремонт						Ремонт						Ремонт					
2016-12-29					Ремонт						Ремонт						Ремонт					
2016-12-30					Ремонт						Ремонт						Ремонт					
2016-12-31					Ремонт						Ремонт						Ремонт					
2017-01-01	200	200	156.412	156.412	Ремонт						Ремонт						Ремонт					
2017-01-02	200	400	235.975	392.387	Ремонт						Ремонт						Ремонт					
2017-01-03	200	600	2277.898	2670.2850000000003	Ремонт						Ремонт						Ремонт					
2017-01-04	200	800	92.979	2763.264	Ремонт						Ремонт						Ремонт					
2017-01-05	200	1000	97.992	2861.2560000000003	Ремонт						Ремонт						Ремонт					
2017-01-06	200	1200	6.401	2867.657	Ремонт						Ремонт						Ремонт					
2017-01-07	200	1400	80.14	2947.797	Ремонт						Ремонт							2.0	2	1.601	1.601	80.05
2017-01-08	200	1600	58.677	3006.474	Ремонт							25.0	25	22.518	22.518	90.072		3.0	5	3.204	4.805	96.1
2017-01-09	200	1800	137.354	3143.828	Ремонт							25.0	50	39.528	62.046	124.092		3.0	8	3.577	8.382	104.77499999999999
2017-01-10	200	2000	0	3143.828	Ремонт							25.0	75	34.033	96.07900000000001	128.10533333333333		3.0	11	3.196	11.578	105.25454545454545
2017-01-11	200	2200	0	3143.828	Ремонт							25.0	100	29.511	125.59	125.59		3.0	14	3.596	15.174	108.38571428571429
2017-01-12	200	2400	84.36	3228.188	Ремонт							25.0	125	38.532	164.122	131.29760000000002	ТО	0.0	14	3.984	19.158	136.84285714285716
2017-01-13	200	2600	90.689	3318.877	Ремонт						ТО	0.0	125	38.051	202.173	161.73839999999998		3.0	17	3.579	22.737000000000002	133.74705882352941
2017-01-14	200	2800	0	3318.877	Ремонт							20.0	145	43.203	245.376	169.22482758620689		3.0	20	3.989	26.726000000000003	133.63
2017-01-15	200	3000	45.926	3364.803	Ремонт							20.0	165	20.001	265.377	160.83454545454546		3.0	23	4.79	31.516000000000002	137.02608695652174
2017-01-16	200	3200	0	3364.803		200.0	200	309.92	309.92	154.96		20.0	185	11.99	277.367	149.92810810810812		3.0	26	5.565	37.081	142.61923076923077
2017-01-17	200	3400	163.815	3528.618		900.0	1100	982.928	1292.848	117.53163636363635		20.0	205	34.032	311.399	151.9019512195122		3.0	29	5.6	42.681000000000004	147.17586206896553
2017-01-18	200	3600	287.322	3815.94		900.0	2000	932.392	2225.24	111.262		20.0	225	20.879	332.278	147.67911111111113		3.0	32	5.6	48.281000000000006	150.878125
2017-01-19	200	3800	474.701	4290.641		900.0	2900	924.524	3149.7639999999997	108.61255172413793		20.0	245	22.503	354.781	144.80857142857144		3.0	35	4.396	52.67700000000001	150.5057142857143
2017-01-20	200	4000	404.122	4694.763		900.0	3800	755.182	3904.946	102.76173684210525		20.0	265	0	354.781	133.87962264150943		3.0	38	4.007	56.684000000000005	149.1684210526316
2017-01-21	200	4200	0	4694.763		200.0	4000	165.34	4070.286	101.75715000000001		20.0	285	0	354.781	124.48456140350876		3.0	41	1.59	58.274	142.13170731707316
2017-01-22	100	4300	0	4694.763		0.0	4000	0	4070.286	101.75715000000001		20.0	305	0	354.781	116.3216393442623		3.0	44	0	58.274	132.4409090909091
2017-01-23	100	4400	0	4694.763	ТО	0.0	4000	0	4070.286	101.75715000000001		20.0	325	5.004	359.785	110.70307692307692		2.0	46	0	58.274	126.68260869565218
2017-01-24	100	4500	0	4694.763	Ремонт		4000	0	4070.286	101.75715000000001		20.0	345	27.028	386.81300000000005	112.11971014492754	ТО	0.0	46	0	58.274	126.68260869565218
2017-01-25	100	4600	453.917	5148.68		300.0	4300	308.082	4378.368	101.82251162790699		20.0	365	8.011	394.82400000000007	108.17095890410961		2.0	48	0	58.274	121.40416666666667
2017-01-26	100	4700	552.035	5700.715		900.0	5200	963.214	5341.582	102.72273076923078	ТО	0.0	365	16.006	410.83000000000004	112.55616438356166		2.0	50	0	58.274	116.548
2017-01-27	100	4800	343.9	6044.615		800.0	6000	725.42	6067.002	101.11670000000001		20.0	385	28.025	438.855	113.9883116883117		2.0	52	0	58.274	112.06538461538462
2017-01-28	100	4900	0	6044.615	Резерв							20.0	405	30.023	468.87800000000004	115.77234567901236		2.0	54	0.405	58.679	108.66481481481483
2017-01-29	100	5000	0	6044.615		0.0						20.0	425	5.998	474.87600000000003	111.73552941176472		2.0	56	4.45	63.129000000000005	112.73035714285714
2017-01-30	100	5100	32.562	6077.177	Резерв							20.0	445	19.7	494.576	111.14067415730338		2.0	58	4.46	67.589	116.53275862068966
2017-01-31	100	5200	300.284	6377.460999999999	ТО	0.0						5.0	450	18.192	512.768	113.94844444444445		2.0	60	1.625	69.214	115.35666666666667
2017-02-01	600	600	418.942	418.942	ТО			0	0			25.0	25	42.87	42.87	171.48		2.0	2	2.826	2.826	141.3
2017-02-02	700	1300	712.125	1131.067		530	530	607.356	607.356	114.59547169811322		25.0	50	43.333	86.203	172.406		3.0	5	2.404	5.23	104.60000000000001
2017-02-03	700	2000	618.967	1750.034		920	1450	1027.49	1634.846	112.748		25.0	75	38.027	124.23	165.64000000000001		4.0	9	3.64	8.870000000000001	98.55555555555556
2017-02-04	600	2600	350.682	2100.7160000000003		530	1980	484.622	2119.468	107.04383838383838		25.0	100	34.002	158.232	158.232		4.0	13	4.028	12.898	99.21538461538462
2017-02-05	300	2900	0	2100.7160000000003		0	1980	0	2119.468	107.04383838383838		25.0	125	28.036	186.268	149.0144		4.0	17	3.619	16.517	97.15882352941176
2017-02-06	600	3500	498.573	2599.289	ТО	0	1980	0	2119.468	107.04383838383838		25.0	150	20.502	206.77	137.84666666666666		4.0	21	4.907	21.424	102.01904761904761
2017-02-07	700	4200	600.469	3199.7580000000003		920	2900	699.252	2818.72	97.19724137931034	ТО	0.0	150	25.024	231.794	154.52933333333334		4.0	25	3.227	24.651	98.604
2017-02-08	700	4900	671.876	3871.634		920	3820	1008.026	3826.7459999999996	100.17659685863873		20.0	170	24.503	256.297	150.7629411764706		4.0	29	2.826	27.477	94.74827586206897
2017-02-09	700	5600	886.5	4758.134		920	4740	915.796	4742.5419999999995	100.0536286919831		20.0	190	33.267	289.564	152.40210526315792		4.0	33	3.62	31.097	94.23333333333333
2017-02-10	700	6300	844.151	5602.285		920	5660	1008.006	5750.548	101.59978798586573		20.0	210	34.543	324.107	154.33666666666667	ТО	0.0	33	3.626	34.723	105.22121212121212
2017-02-11	600	6900	729.689	6331.974		200	5860	601.758	6352.306	108.40112627986346		20.0	230	28.013	352.12	153.09565217391307		4.0	37	4.032	38.754999999999995	104.74324324324323
2017-02-12	300	7200	219.252	6551.226000000001		0	5860	0	6352.306	108.40112627986346		20.0	250	18.01	370.13	148.052		4.0	41	2.004	40.75899999999999	99.41219512195121
2017-02-13	600	7800	723.122	7274.348000000001	ТО	0	5860	0	6352.306	108.40112627986346		20.0	270	11.096	381.226	141.1948148148148		4.0	45	3.61	44.36899999999999	98.59777777777776
2017-02-14	600	8400	595.285	7869.633000000001		920	6780	980.916	7333.222	108.15961651917402		20.0	290	16.007	397.233	136.97689655172414		4.0	49	5.202	49.57099999999999	101.16530612244897
2017-02-15	600	9000	536.215	8405.848		920	7700	935.396	8265.354000000001	107.34225974025975		20.0	310	21.802	419.035	135.17258064516128		4.0	53	5.589	55.15999999999999	104.0754716981132
2017-02-16	600	9600	764.989	9170.837		920	8620	693.312	8958.666000000001	103.9288399071926		20.0	330	20.004	439.03900000000004	133.04212121212123		4.0	57	5.596	60.755999999999986	106.5894736842105
2017-02-17	600	10200	582.518	9753.355		920	9540	705.158	9663.824	101.29794549266249	ТО	0.0	330	17.046	456.08500000000004	138.20757575757577		4.0	61	5.196	65.95199999999998	108.11803278688521
2017-02-18	600	10800	474.767	10228.122		200	9740	537.01	10200.834	104.73135523613963		20.0	350	26.558	482.64300000000003	137.898		4.0	65	5.564	71.51599999999999	110.02461538461536
