Дата	Характерный день	Торговый час	Характерный час	График ППП, МВтч	"Объем Торгового графика (скорректированное плановое почасовое потребление) МВт*час"	Объем покупки МВт*час	В т.ч. потери, отнесенные к объему покупки	Фактическое собственное потребление, МВтч	Покупка (+) / Продажа (-) на БР (BR+/-), МВтч	Объем покупки на БР (BR+), МВтч	Объем продажи на БР (BR-), МВтч
11.01.2015	выходной	9	минимум	1	1	1,03	0,03	1,04	0,04	0,04	 -      
11.01.2015	выходной	10	минимум	1	1	1,03	0,03	1,06	0,057	0,06	 -      
11.01.2015	выходной	11	полупик	1	1	1,03	0,03	1,11	0,11	0,11	 -      
11.01.2015	выходной	12	полупик	1	1	1,03	0,03	1,11	0,109	0,11	 -      
11.01.2015	выходной	13	полупик	1	1	1,03	0,03	1,10	0,099	0,10	 -      
11.01.2015	выходной	14	полупик	1	1	1,029	0,029	1,15	0,154	0,15	 -      
11.01.2015	выходной	15	полупик	1	1	1,029	0,029	1,09	0,087	0,09	 -      
11.01.2015	выходной	16	полупик	1	1	1,029	0,029	1,10	0,096	0,10	 -      
11.01.2015	выходной	17	полупик	1	1	1,029	0,029	1,12	0,117	0,12	 -      
11.01.2015	выходной	18	полупик	1	1	1,029	0,029	1,12	0,117	0,12	 -      
11.01.2015	выходной	19	полупик	1	1	1,03	0,03	1,12	0,116	0,12	 -      
11.01.2015	выходной	20	полупик	1	1	1,03	0,03	1,13	0,126	0,13	 -      
11.01.2015	выходной	21	полупик	1	1	1,031	0,031	1,15	0,147	0,15	 -      
11.01.2015	выходной	22	полупик	1	1	1,031	0,031	1,16	0,155	0,16	 -      
11.01.2015	выходной	23	минимум	1	1	1,031	0,031	1,16	0,162	0,16	 -      
12.01.2015	рабочий день	0	минимум	1	1	1,032	0,032	1,27	0,269	0,27	 -      
12.01.2015	рабочий день	1	минимум	1	1	1,032	0,032	0,94	-0,058	0,00	 0,06    
12.01.2015	рабочий день	2	минимум	1	1	1,031	0,031	0,90	-0,099	0,00	 0,10    
12.01.2015	рабочий день	3	минимум	1	1	1,032	0,032	0,92	-0,085	0,00	 0,09    
12.01.2015	рабочий день	4	минимум	1	1	1,032	0,032	1,01	0,005	0,01	 -      
12.01.2015	рабочий день	5	минимум	1,1	1,1	1,134	0,034	1,03	-0,075	0,00	 0,08    
12.01.2015	рабочий день	6	минимум	1,1	1,1	1,134	0,034	1,07	-0,026	0,00	 0,03    
12.01.2015	рабочий день	7	полупик	1,1	1,1	1,133	0,033	1,07	-0,034	0,00	 0,03    
12.01.2015	рабочий день	8	полупик	1,8	1,8	1,854	0,054	1,05	-0,755	0,00	 0,76    
12.01.2015	рабочий день	9	пик	2,4	2,4	2,471	0,071	1,13	-1,266	0,00	 1,27    
12.01.2015	рабочий день	10	полупик	2,9	2,9	2,986	0,086	1,22	-1,678	0,00	 1,68    
12.01.2015	рабочий день	11	полупик	2,9	2,9	2,986	0,086	1,32	-1,576	0,00	 1,58    
12.01.2015	рабочий день	12	полупик	2,9	2,9	2,987	0,087	1,44	-1,456	0,00	 1,46    
12.01.2015	рабочий день	13	полупик	2,9	2,9	2,986	0,086	2,06	-0,843	0,00	 0,84    
12.01.2015	рабочий день	14	полупик	2,9	2,9	2,986	0,086	3,07	0,167	0,17	 -      
12.01.2015	рабочий день	15	пик	2,9	2,9	2,986	0,086	3,04	0,141	0,14	 -      
12.01.2015	рабочий день	16	пик	2,9	2,9	2,985	0,085	3,01	0,111	0,11	 -      
12.01.2015	рабочий день	17	пик	2,9	2,9	2,984	0,084	3,06	0,156	0,16	 -      
12.01.2015	рабочий день	18	пик	2,9	2,9	2,985	0,085	3,25	0,35	0,35	 -      
12.01.2015	рабочий день	19	пик	2,9	2,9	2,987	0,087	3,22	0,323	0,32	 -      
12.01.2015	рабочий день	20	пик	2,9	2,9	2,988	0,088	3,21	0,312	0,31	 -      
12.01.2015	рабочий день	21	полупик	2,9	2,9	2,989	0,089	3,25	0,351	0,35	 -      
12.01.2015	рабочий день	22	минимум	2,9	2,9	2,989	0,089	3,23	0,325	0,33	 -      
12.01.2015	рабочий день	23	минимум	2,9	2,9	2,991	0,091	3,31	0,408	0,41	 -      
13.01.2015	рабочий день	0	минимум	3	3	3,098	0,098	3,30	0,3	0,30	 -      
13.01.2015	рабочий день	1	минимум	3	3	3,1	0,1	3,26	0,255	0,26	 -      
13.01.2015	рабочий день	2	минимум	3	3	3,097	0,097	3,21	0,207	0,21	 -      
13.01.2015	рабочий день	3	минимум	3	3	3,096	0,096	3,08	0,075	0,08	 -      
13.01.2015	рабочий день	4	минимум	3	3	3,096	0,096	3,23	0,227	0,23	 -      
13.01.2015	рабочий день	5	минимум	3	3	3,093	0,093	3,10	0,097	0,10	 -      
13.01.2015	рабочий день	6	минимум	3	3	3,095	0,095	3,37	0,367	0,37	 -      
13.01.2015	рабочий день	7	полупик	3	3	3,094	0,094	3,11	0,108	0,11	 -      
13.01.2015	рабочий день	8	полупик	3	3	3,092	0,092	3,34	0,34	0,34	 -      
13.01.2015	рабочий день	9	пик	3	3	3,092	0,092	3,32	0,32	0,32	 -      
13.01.2015	рабочий день	10	полупик	3	3	3,093	0,093	3,23	0,229	0,23	 -      
13.01.2015	рабочий день	11	полупик	3	3	3,092	0,092	3,33	0,332	0,33	 -      
13.01.2015	рабочий день	12	полупик	3	3	3,093	0,093	3,28	0,275	0,28	 -      
13.01.2015	рабочий день	13	полупик	3	3	3,092	0,092	2,25	-0,753	0,00	 0,75    
13.01.2015	рабочий день	14	полупик	3	3	3,091	0,091	1,76	-1,238	0,00	 1,24    
13.01.2015	рабочий день	15	пик	3	3	3,091	0,091	1,68	-1,32	0,00	 1,32    
13.01.2015	рабочий день	16	пик	3	3	3,09	0,09	1,69	-1,308	0,00	 1,31    
13.01.2015	рабочий день	17	пик	3	3	3,089	0,089	1,68	-1,317	0,00	 1,32    
13.01.2015	рабочий день	18	пик	3	3	3,09	0,09	1,59	-1,406	0,00	 1,41    
13.01.2015	рабочий день	19	пик	3	3	3,091	0,091	1,69	-1,307	0,00	 1,31    
13.01.2015	рабочий день	20	пик	3	3	3,093	0,093	1,75	-1,248	0,00	 1,25    
13.01.2015	рабочий день	21	полупик	3	3	3,094	0,094	1,73	-1,273	0,00	 1,27    
13.01.2015	рабочий день	22	минимум	3	3	3,095	0,095	2,00	-0,999	0,00	 1,00    
13.01.2015	рабочий день	23	минимум	3	3	3,097	0,097	2,26	-0,744	0,00	 0,74    
14.01.2015	рабочий день	0	минимум	3,15	3,15	3,249	0,099	3,30	0,153	0,15	 -      
14.01.2015	рабочий день	1	минимум	3,15	3,15	3,249	0,099	3,22	0,073	0,07	 -      
14.01.2015	рабочий день	2	минимум	3,15	3,15	3,252	0,102	3,04	-0,115	0,00	 0,12    
14.01.2015	рабочий день	3	минимум	3,15	3,15	3,253	0,103	2,97	-0,177	0,00	 0,18    
14.01.2015	рабочий день	4	минимум	3,15	3,15	3,252	0,102	3,20	0,053	0,05	 -      
14.01.2015	рабочий день	5	минимум	3,15	3,15	3,249	0,099	2,98	-0,167	0,00	 0,17    
14.01.2015	рабочий день	6	минимум	3,15	3,15	3,25	0,1	3,21	0,055	0,06	 -      
14.01.2015	рабочий день	7	полупик	3,15	3,15	3,246	0,096	3,17	0,015	0,02	 -      
14.01.2015	рабочий день	8	полупик	3,15	3,15	3,244	0,094	3,20	0,046	0,05	 -      
14.01.2015	рабочий день	9	пик	3,15	3,15	3,242	0,092	3,17	0,024	0,02	 -      
14.01.2015	рабочий день	10	полупик	3,15	3,15	3,242	0,092	3,17	0,018	0,02	 -      
14.01.2015	рабочий день	11	полупик	3,15	3,15	3,243	0,093	3,19	0,035	0,04	 -      
14.01.2015	рабочий день	12	полупик	3,15	3,15	3,243	0,093	3,17	0,022	0,02	 -      
14.01.2015	рабочий день	13	полупик	3,15	3,15	3,243	0,093	3,21	0,055	0,06	 -      
14.01.2015	рабочий день	14	полупик	3,15	3,15	3,242	0,092	3,13	-0,022	0,00	 0,02    
14.01.2015	рабочий день	15	пик	3,15	3,15	3,243	0,093	2,99	-0,158	0,00	 0,16    
14.01.2015	рабочий день	16	пик	3,15	3,15	3,243	0,093	3,04	-0,107	0,00	 0,11    
14.01.2015	рабочий день	17	пик	3,15	3,15	3,241	0,091	2,99	-0,165	0,00	 0,17    
14.01.2015	рабочий день	18	пик	3,15	3,15	3,242	0,092	3,21	0,06	0,06	 -      
14.01.2015	рабочий день	19	пик	3,15	3,15	3,242	0,092	3,17	0,017	0,02	 -      
14.01.2015	рабочий день	20	пик	3,15	3,15	3,244	0,094	3,13	-0,021	0,00	 0,02    
14.01.2015	рабочий день	21	полупик	3,15	3,15	3,243	0,093	3,03	-0,118	0,00	 0,12    
14.01.2015	рабочий день	22	минимум	3,15	3,15	3,245	0,095	3,06	-0,091	0,00	 0,09    
14.01.2015	рабочий день	23	минимум	3,15	3,15	3,248	0,098	3,15	0,004	0,00	 -      
15.01.2015	рабочий день	0	минимум	3,15	3,15	3,25	0,1	3,01	-0,139	0,00	 0,14    
15.01.2015	рабочий день	1	минимум	3,15	3,15	3,252	0,102	2,98	-0,174	0,00	 0,17    
15.01.2015	рабочий день	2	минимум	3,15	3,15	3,252	0,102	3,03	-0,12	0,00	 0,12    
15.01.2015	рабочий день	3	минимум	3,15	3,15	3,253	0,103	3,15	-0,004	0,00	 0,00    
15.01.2015	рабочий день	4	минимум	3,15	3,15	3,252	0,102	3,15	0,001	0,00	 -      
15.01.2015	рабочий день	5	минимум	3,15	3,15	3,251	0,101	3,01	-0,145	0,00	 0,15    
15.01.2015	рабочий день	6	минимум	3,15	3,15	3,251	0,101	3,19	0,041	0,04	 -      
15.01.2015	рабочий день	7	полупик	3,15	3,15	3,247	0,097	3,16	0,014	0,01	 -      
15.01.2015	рабочий день	8	полупик	3,15	3,15	3,246	0,096	3,09	-0,061	0,00	 0,06    
15.01.2015	рабочий день	9	пик	3,15	3,15	3,246	0,096	3,05	-0,097	0,00	 0,10    
15.01.2015	рабочий день	10	полупик	3,15	3,15	3,246	0,096	3,08	-0,074	0,00	 0,07    
15.01.2015	рабочий день	11	полупик	3,15	3,15	3,246	0,096	3,08	-0,071	0,00	 0,07    
15.01.2015	рабочий день	12	полупик	3,15	3,15	3,246	0,096	3,06	-0,087	0,00	 0,09    
15.01.2015	рабочий день	13	полупик	3,15	3,15	3,246	0,096	3,12	-0,026	0,00	 0,03    
15.01.2015	рабочий день	14	полупик	3,15	3,15	3,246	0,096	2,92	-0,23	0,00	 0,23    
15.01.2015	рабочий день	15	пик	3,15	3,15	3,246	0,096	1,57	-1,579	0,00	 1,58    
15.01.2015	рабочий день	16	пик	3,15	3,15	3,245	0,095	2,79	-0,364	0,00	 0,36    
15.01.2015	рабочий день	17	пик	3,15	3,15	3,244	0,094	2,96	-0,194	0,00	 0,19    
15.01.2015	рабочий день	18	пик	3,15	3,15	3,244	0,094	3,03	-0,121	0,00	 0,12    
15.01.2015	рабочий день	19	пик	3,15	3,15	3,245	0,095	2,98	-0,173	0,00	 0,17    
15.01.2015	рабочий день	20	пик	3,15	3,15	3,247	0,097	2,98	-0,175	0,00	 0,18    
15.01.2015	рабочий день	21	полупик	3,15	3,15	3,248	0,098	3,13	-0,025	0,00	 0,03    
15.01.2015	рабочий день	22	минимум	3,15	3,15	3,25	0,1	3,17	0,018	0,02	 -      
15.01.2015	рабочий день	23	минимум	3,15	3,15	3,25	0,1	3,21	0,058	0,06	 -      
16.01.2015	рабочий день	0	минимум	3,15	3,15	3,254	0,104	3,22	0,069	0,07	 -      
16.01.2015	рабочий день	1	минимум	3,15	3,15	3,255	0,105	3,17	0,021	0,02	 -      
16.01.2015	рабочий день	2	минимум	3,15	3,15	3,257	0,107	3,19	0,041	0,04	 -      
16.01.2015	рабочий день	3	минимум	3,15	3,15	3,258	0,108	3,13	-0,024	0,00	 0,02    
16.01.2015	рабочий день	4	минимум	3,15	3,15	3,257	0,107	2,85	-0,299	0,00	 0,30    
16.01.2015	рабочий день	5	минимум	3,15	3,15	3,254	0,104	1,54	-1,606	0,00	 1,61    
16.01.2015	рабочий день	6	минимум	3,15	3,15	3,253	0,103	1,73	-1,419	0,00	 1,42    
16.01.2015	рабочий день	7	полупик	3,15	3,15	3,248	0,098	1,78	-1,368	0,00	 1,37    
16.01.2015	рабочий день	8	полупик	3,15	3,15	3,247	0,097	1,41	-1,739	0,00	 1,74    
16.01.2015	рабочий день	9	пик	3,15	3,15	3,247	0,097	1,29	-1,859	0,00	 1,86    
16.01.2015	рабочий день	10	полупик	3,15	3,15	3,248	0,098	1,46	-1,687	0,00	 1,69    
16.01.2015	рабочий день	11	полупик	3,15	3,15	3,248	0,098	1,88	-1,27	0,00	 1,27    
16.01.2015	рабочий день	12	полупик	3,15	3,15	3,248	0,098	2,04	-1,109	0,00	 1,11    
16.01.2015	рабочий день	13	полупик	3,15	3,15	3,247	0,097	2,82	-0,326	0,00	 0,33    
16.01.2015	рабочий день	14	полупик	3,15	3,15	3,246	0,096	3,24	0,087	0,09	 -      
16.01.2015	рабочий день	15	пик	3,15	3,15	3,247	0,097	3,18	0,026	0,03	 -      
16.01.2015	рабочий день	16	пик	3,15	3,15	3,246	0,096	3,23	0,076	0,08	 -      
16.01.2015	рабочий день	17	пик	3,15	3,15	3,247	0,097	3,10	-0,053	0,00	 0,05    
16.01.2015	рабочий день	18	пик	3,15	3,15	3,246	0,096	3,14	-0,013	0,00	 0,01    
16.01.2015	рабочий день	19	пик	3,15	3,15	3,247	0,097	3,13	-0,023	0,00	 0,02    
16.01.2015	рабочий день	20	пик	3,15	3,15	3,249	0,099	3,16	0,012	0,01	 -      
16.01.2015	рабочий день	21	полупик	3,15	3,15	3,249	0,099	3,21	0,055	0,06	 -      
16.01.2015	рабочий день	22	минимум	3,15	3,15	3,25	0,1	3,17	0,016	0,02	 -      
16.01.2015	рабочий день	23	минимум	3,15	3,15	3,251	0,101	3,15	-0,001	0,00	 0,00    
17.01.2015	выходной	0	минимум	3,1	3,1	3,2	0,1	2,29	-0,806	0,00	 0,81    
17.01.2015	выходной	1	минимум	3,1	3,1	3,201	0,101	1,44	-1,662	0,00	 1,66    
17.01.2015	выходной	2	минимум	2,5	2,5	2,582	0,082	1,26	-1,236	0,00	 1,24    
17.01.2015	выходной	3	минимум	1,8	1,8	1,86	0,06	1,12	-0,685	0,00	 0,69    
17.01.2015	выходной	4	минимум	1,1	1,1	1,137	0,037	1,11	0,013	0,01	 -      
17.01.2015	выходной	5	минимум	1,1	1,1	1,136	0,036	1,06	-0,043	0,00	 0,04    
17.01.2015	выходной	6	минимум	1,1	1,1	1,136	0,036	1,24	0,136	0,14	 -      
17.01.2015	выходной	7	минимум	1,1	1,1	1,136	0,036	1,24	0,136	0,14	 -      
17.01.2015	выходной	8	минимум	1,1	1,1	1,135	0,035	1,19	0,086	0,09	 -      
17.01.2015	выходной	9	минимум	1,1	1,1	1,135	0,035	1,17	0,068	0,07	 -      
17.01.2015	выходной	10	минимум	1,1	1,1	1,134	0,034	1,17	0,07	0,07	 -      
17.01.2015	выходной	11	полупик	1,1	1,1	1,134	0,034	1,19	0,094	0,09	 -      
17.01.2015	выходной	12	полупик	1,1	1,1	1,134	0,034	1,17	0,068	0,07	 -      
17.01.2015	выходной	13	полупик	1,1	1,1	1,134	0,034	1,18	0,077	0,08	 -      
17.01.2015	выходной	14	полупик	1,1	1,1	1,134	0,034	1,21	0,105	0,11	 -      
17.01.2015	выходной	15	полупик	1,1	1,1	1,134	0,034	1,22	0,119	0,12	 -      
17.01.2015	выходной	16	полупик	1,1	1,1	1,134	0,034	1,17	0,067	0,07	 -      
17.01.2015	выходной	17	полупик	1,1	1,1	1,134	0,034	1,02	-0,083	0,00	 0,08    
17.01.2015	выходной	18	полупик	1,1	1,1	1,134	0,034	1,13	0,025	0,03	 -      
17.01.2015	выходной	19	полупик	1,1	1,1	1,134	0,034	1,15	0,051	0,05	 -      
17.01.2015	выходной	20	полупик	1,1	1,1	1,135	0,035	1,13	0,033	0,03	 -      
17.01.2015	выходной	21	полупик	1,1	1,1	1,134	0,034	1,03	-0,068	0,00	 0,07    
17.01.2015	выходной	22	полупик	1,1	1,1	1,135	0,035	0,83	-0,274	0,00	 0,27    
17.01.2015	выходной	23	минимум	1,1	1,1	1,135	0,035	1,07	-0,032	0,00	 0,03    
18.01.2015	выходной	0	минимум	1,1	1,1	1,138	0,038	1,08	-0,021	0,00	 0,02    
18.01.2015	выходной	1	минимум	1,1	1,1	1,138	0,038	1,08	-0,021	0,00	 0,02    
18.01.2015	выходной	2	минимум	1,1	1,1	1,138	0,038	1,07	-0,027	0,00	 0,03    
18.01.2015	выходной	3	минимум	1,1	1,1	1,138	0,038	1,09	-0,012	0,00	 0,01    
18.01.2015	выходной	4	минимум	1,1	1,1	1,138	0,038	1,10	-0,001	0,00	 0,00    
18.01.2015	выходной	5	минимум	1,1	1,1	1,138	0,038	1,08	-0,023	0,00	 0,02    
18.01.2015	выходной	6	минимум	1,1	1,1	1,138	0,038	1,08	-0,019	0,00	 0,02    
18.01.2015	выходной	7	минимум	1,1	1,1	1,137	0,037	1,06	-0,041	0,00	 0,04    
18.01.2015	выходной	8	минимум	1,1	1,1	1,136	0,036	1,05	-0,049	0,00	 0,05    
18.01.2015	выходной	9	минимум	1,1	1,1	1,135	0,035	1,06	-0,042	0,00	 0,04    
18.01.2015	выходной	10	минимум	1,1	1,1	1,135	0,035	1,06	-0,043	0,00	 0,04    
18.01.2015	выходной	11	полупик	1,1	1,1	1,135	0,035	0,85	-0,254	0,00	 0,25    
18.01.2015	выходной	12	полупик	1,1	1,1	1,135	0,035	0,91	-0,192	0,00	 0,19    
18.01.2015	выходной	13	полупик	1,1	1,1	1,135	0,035	1,13	0,028	0,03	 -      
18.01.2015	выходной	14	полупик	1,1	1,1	1,135	0,035	1,20	0,097	0,10	 -      
18.01.2015	выходной	15	полупик	1,1	1,1	1,134	0,034	1,20	0,102	0,10	 -      
18.01.2015	выходной	16	полупик	1,1	1,1	1,134	0,034	1,21	0,105	0,11	 -      
18.01.2015	выходной	17	полупик	1,1	1,1	1,135	0,035	1,16	0,058	0,06	 -      
18.01.2015	выходной	18	полупик	1,1	1,1	1,135	0,035	1,21	0,112	0,11	 -      
18.01.2015	выходной	19	полупик	1,1	1,1	1,136	0,036	1,19	0,09	0,09	 -      
18.01.2015	выходной	20	полупик	1,5	1,5	1,549	0,049	1,11	-0,393	0,00	 0,39    
18.01.2015	выходной	21	полупик	1,9	1,9	1,964	0,064	1,21	-0,693	0,00	 0,69    
18.01.2015	выходной	22	полупик	1,9	1,9	1,963	0,063	1,22	-0,682	0,00	 0,68    
18.01.2015	выходной	23	минимум	2,5	2,5	2,584	0,084	1,22	-1,276	0,00	 1,28    
19.01.2015	рабочий день	0	минимум	3,15	3,15	3,254	0,104	1,25	-1,9	0,00	 1,90    
19.01.2015	рабочий день	1	минимум	3,15	3,15	3,254	0,104	1,07	-2,079	0,00	 2,08    
19.01.2015	рабочий день	2	минимум	3,15	3,15	3,257	0,107	1,07	-2,078	0,00	 2,08    
19.01.2015	рабочий день	3	минимум	3,15	3,15	3,258	0,108	0,91	-2,238	0,00	 2,24    
19.01.2015	рабочий день	4	минимум	3,15	3,15	3,257	0,107	1,15	-2,005	0,00	 2,01    
19.01.2015	рабочий день	5	минимум	3,15	3,15	3,254	0,104	1,08	-2,066	0,00	 2,07    
19.01.2015	рабочий день	6	минимум	3,15	3,15	3,255	0,105	1,21	-1,941	0,00	 1,94    
19.01.2015	рабочий день	7	полупик	3,15	3,15	3,249	0,099	1,21	-1,938	0,00	 1,94    
19.01.2015	рабочий день	8	полупик	3,15	3,15	3,247	0,097	1,09	-2,057	0,00	 2,06    
19.01.2015	рабочий день	9	пик	3,15	3,15	3,248	0,098	1,17	-1,985	0,00	 1,99    
19.01.2015	рабочий день	10	полупик	3,15	3,15	3,252	0,102	1,10	-2,049	0,00	 2,05    
19.01.2015	рабочий день	11	полупик	3,15	3,15	3,251	0,101	1,18	-1,975	0,00	 1,98    
19.01.2015	рабочий день	12	полупик	3,15	3,15	3,25	0,1	1,05	-2,096	0,00	 2,10    
19.01.2015	рабочий день	13	полупик	3,15	3,15	3,249	0,099	1,09	-2,06	0,00	 2,06    
19.01.2015	рабочий день	14	полупик	3,15	3,15	3,249	0,099	1,12	-2,035	0,00	 2,04    
19.01.2015	рабочий день	15	пик	3,15	3,15	3,249	0,099	1,24	-1,914	0,00	 1,91    
19.01.2015	рабочий день	16	пик	3,15	3,15	3,248	0,098	1,32	-1,827	0,00	 1,83    
19.01.2015	рабочий день	17	пик	3,15	3,15	3,249	0,099	1,31	-1,844	0,00	 1,84    
19.01.2015	рабочий день	18	пик	3,15	3,15	3,249	0,099	1,46	-1,692	0,00	 1,69    
19.01.2015	рабочий день	19	пик	3,15	3,15	3,25	0,1	1,84	-1,315	0,00	 1,32    
19.01.2015	рабочий день	20	пик	3,15	3,15	3,25	0,1	2,73	-0,422	0,00	 0,42    
19.01.2015	рабочий день	21	полупик	3,15	3,15	3,251	0,101	3,25	0,097	0,10	 -      
19.01.2015	рабочий день	22	минимум	3,15	3,15	3,253	0,103	3,23	0,084	0,08	 -      
19.01.2015	рабочий день	23	минимум	3,15	3,15	3,252	0,102	3,22	0,065	0,07	 -      
20.01.2015	рабочий день	0	минимум	3,15	3,15	3,256	0,106	3,21	0,056	0,06	 -      
20.01.2015	рабочий день	1	минимум	3,15	3,15	3,256	0,106	3,15	-0,004	0,00	 0,00    
20.01.2015	рабочий день	2	минимум	3,15	3,15	3,257	0,107	3,14	-0,006	0,00	 0,01    
20.01.2015	рабочий день	3	минимум	3,15	3,15	3,259	0,109	2,96	-0,195	0,00	 0,20    
20.01.2015	рабочий день	4	минимум	3,15	3,15	3,257	0,107	3,12	-0,032	0,00	 0,03    
20.01.2015	рабочий день	5	минимум	3,15	3,15	3,253	0,103	2,87	-0,28	0,00	 0,28    
20.01.2015	рабочий день	6	минимум	3,15	3,15	3,25	0,1	2,96	-0,19	0,00	 0,19    
20.01.2015	рабочий день	7	полупик	3,15	3,15	3,249	0,099	3,18	0,028	0,03	 -      
20.01.2015	рабочий день	8	полупик	3,15	3,15	3,247	0,097	3,13	-0,018	0,00	 0,02    
20.01.2015	рабочий день	9	пик	3,15	3,15	3,247	0,097	3,13	-0,022	0,00	 0,02    
20.01.2015	рабочий день	10	полупик	3,15	3,15	3,252	0,102	3,11	-0,038	0,00	 0,04    
20.01.2015	рабочий день	11	полупик	3,15	3,15	3,251	0,101	3,14	-0,009	0,00	 0,01    
20.01.2015	рабочий день	12	полупик	3,15	3,15	3,251	0,101	3,07	-0,079	0,00	 0,08    
